filename	label	category	font	augment_type
001575.png	〔	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001576.png	，	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001578.png	。	fullwidth_symbols	HiraginoMincho ProN	original
001577.png	＞	fullwidth_symbols	BIZ-UDMincho	original
001579.png	〗	fullwidth_symbols	UDEVGothic	noise_0.02
001581.png	。	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001580.png	＞	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001582.png	〗	fullwidth_symbols	UDEVGothic	contrast_1.1
001583.png	＂	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001584.png	，	fullwidth_symbols	UDEVGothic	original
001586.png	，	fullwidth_symbols	UDEVGothic	rotate_2.0
001585.png	＂	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001587.png	＂	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001588.png	］	fullwidth_symbols	BIZ-UDGothic	original
001589.png	，	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001590.png	］	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001591.png	。	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001592.png	，	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001593.png	＞	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001594.png	，	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001596.png	，	fullwidth_symbols	UDEVGothic	blur_1.0
001595.png	。	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001597.png	。	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001598.png	｜	fullwidth_symbols	HiraginoKakuGothic W3	original
001599.png	＞	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001600.png	｜	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001602.png	〕	fullwidth_symbols	HiraginoMincho ProN	original
001601.png	＞	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001604.png	］	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001603.png	，	fullwidth_symbols	UDEVGothic	noise_0.02
001605.png	，	fullwidth_symbols	UDEVGothic	contrast_1.1
001606.png	〕	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001607.png	｀	fullwidth_symbols	BIZ-UDMincho	original
001609.png	、	fullwidth_symbols	UDEVGothic	original
001608.png	］	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001610.png	｀	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001611.png	］	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001612.png	、	fullwidth_symbols	UDEVGothic	rotate_2.0
001613.png	＇	fullwidth_symbols	BIZ-UDGothic	original
001614.png	＇	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001615.png	｜	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001616.png	〕	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001618.png	｀	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001617.png	｜	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001620.png	、	fullwidth_symbols	UDEVGothic	blur_1.0
001619.png	〕	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001621.png	｜	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001622.png	＇	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001623.png	〕	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001624.png	｝	fullwidth_symbols	HiraginoKakuGothic W3	original
001627.png	＂	fullwidth_symbols	HiraginoMincho ProN	original
001626.png	、	fullwidth_symbols	UDEVGothic	noise_0.02
001625.png	｀	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001629.png	、	fullwidth_symbols	UDEVGothic	contrast_1.1
001630.png	｀	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001628.png	＇	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001632.png	＇	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001631.png	｝	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001633.png	＂	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001634.png	＾	fullwidth_symbols	UDEVGothic	original
001635.png	…	fullwidth_symbols	BIZ-UDMincho	original
001636.png	～	fullwidth_symbols	BIZ-UDGothic	original
001637.png	＾	fullwidth_symbols	UDEVGothic	rotate_2.0
001638.png	…	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001639.png	～	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001640.png	＂	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001641.png	｝	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001642.png	＾	fullwidth_symbols	UDEVGothic	blur_1.0
001643.png	～	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001645.png	…	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001644.png	＂	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001646.png	｝	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001648.png	＂	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001647.png	＾	fullwidth_symbols	UDEVGothic	noise_0.02
001649.png	｝	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001650.png	～	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001651.png	＾	fullwidth_symbols	UDEVGothic	contrast_1.1
001653.png	～	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001654.png	「	fullwidth_symbols	HiraginoMincho ProN	original
001652.png	…	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001655.png	、	fullwidth_symbols	HiraginoKakuGothic W3	original
001656.png	！	fullwidth_symbols	UDEVGothic	original
001657.png	…	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001658.png	、	fullwidth_symbols	BIZ-UDGothic	original
001660.png	、	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001661.png	、	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001663.png	．	fullwidth_symbols	BIZ-UDMincho	original
001662.png	「	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001659.png	！	fullwidth_symbols	UDEVGothic	rotate_2.0
001664.png	．	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001665.png	、	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001666.png	、	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001667.png	．	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001668.png	「	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001669.png	！	fullwidth_symbols	UDEVGothic	blur_1.0
001671.png	、	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001670.png	、	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001673.png	「	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001674.png	！	fullwidth_symbols	UDEVGothic	noise_0.02
001676.png	、	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001672.png	．	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001675.png	、	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001677.png	「	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001678.png	！	fullwidth_symbols	UDEVGothic	contrast_1.1
001679.png	．	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001680.png	｀	fullwidth_symbols	HiraginoKakuGothic W3	original
001682.png	ー	fullwidth_symbols	UDEVGothic	original
001681.png	〔	fullwidth_symbols	BIZ-UDGothic	original
001683.png	〖	fullwidth_symbols	HiraginoMincho ProN	original
001684.png	｛	fullwidth_symbols	BIZ-UDMincho	original
001688.png	ー	fullwidth_symbols	UDEVGothic	rotate_2.0
001687.png	｀	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001685.png	｛	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001686.png	〖	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001689.png	〔	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001690.png	ー	fullwidth_symbols	UDEVGothic	blur_1.0
001692.png	〔	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001691.png	〖	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001693.png	｀	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001694.png	｛	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001695.png	ー	fullwidth_symbols	UDEVGothic	noise_0.02
001696.png	〔	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001698.png	ー	fullwidth_symbols	UDEVGothic	contrast_1.1
001697.png	〖	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001700.png	〔	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001699.png	｀	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001701.png	｛	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001702.png	〖	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001703.png	｀	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001704.png	。	fullwidth_symbols	UDEVGothic	original
001705.png	｛	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001706.png	！	fullwidth_symbols	BIZ-UDGothic	original
001709.png	＾	fullwidth_symbols	BIZ-UDMincho	original
001708.png	｛	fullwidth_symbols	HiraginoKakuGothic W3	original
001711.png	。	fullwidth_symbols	UDEVGothic	rotate_2.0
001710.png	！	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001707.png	：	fullwidth_symbols	HiraginoMincho ProN	original
001713.png	＾	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001712.png	｛	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001714.png	：	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001715.png	。	fullwidth_symbols	UDEVGothic	blur_1.0
001717.png	＾	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001716.png	！	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001718.png	｛	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001719.png	：	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001720.png	。	fullwidth_symbols	UDEVGothic	noise_0.02
001721.png	＾	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001723.png	。	fullwidth_symbols	UDEVGothic	contrast_1.1
001722.png	！	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001724.png	＾	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001725.png	！	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001728.png	…	fullwidth_symbols	UDEVGothic	original
001729.png	［	fullwidth_symbols	BIZ-UDMincho	original
001727.png	：	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001726.png	｛	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001730.png	〕	fullwidth_symbols	BIZ-UDGothic	original
001731.png	：	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001732.png	…	fullwidth_symbols	UDEVGothic	rotate_2.0
001733.png	｛	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001735.png	［	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001734.png	〕	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001736.png	［	fullwidth_symbols	HiraginoMincho ProN	original
001737.png	＾	fullwidth_symbols	HiraginoKakuGothic W3	original
001738.png	［	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001739.png	＾	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001740.png	…	fullwidth_symbols	UDEVGothic	blur_1.0
001741.png	…	fullwidth_symbols	UDEVGothic	noise_0.02
001742.png	…	fullwidth_symbols	UDEVGothic	contrast_1.1
001743.png	〕	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001744.png	［	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001745.png	［	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001746.png	〇	fullwidth_symbols	UDEVGothic	original
001747.png	＾	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001748.png	〕	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001750.png	［	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001749.png	［	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001751.png	〇	fullwidth_symbols	UDEVGothic	rotate_2.0
001752.png	〕	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001753.png	［	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001754.png	［	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001755.png	＾	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001756.png	．	fullwidth_symbols	BIZ-UDGothic	original
001757.png	†	fullwidth_symbols	BIZ-UDMincho	original
001759.png	＾	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001760.png	．	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001758.png	〗	fullwidth_symbols	HiraginoMincho ProN	original
001761.png	〗	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001763.png	。	fullwidth_symbols	HiraginoKakuGothic W3	original
001762.png	†	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001764.png	。	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001765.png	〇	fullwidth_symbols	UDEVGothic	blur_1.0
001766.png	〇	fullwidth_symbols	UDEVGothic	noise_0.02
001767.png	〇	fullwidth_symbols	UDEVGothic	contrast_1.1
001768.png	．	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001769.png	＂	fullwidth_symbols	UDEVGothic	original
001770.png	＂	fullwidth_symbols	UDEVGothic	rotate_2.0
001771.png	〗	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001774.png	。	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001772.png	†	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001773.png	．	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001775.png	．	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001777.png	＾	fullwidth_symbols	BIZ-UDGothic	original
001776.png	〗	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001778.png	。	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001779.png	†	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001780.png	＾	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001781.png	〗	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001782.png	。	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001783.png	†	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001786.png	〒	fullwidth_symbols	BIZ-UDMincho	original
001784.png	《	fullwidth_symbols	HiraginoKakuGothic W3	original
001785.png	／	fullwidth_symbols	HiraginoMincho ProN	original
001787.png	＂	fullwidth_symbols	UDEVGothic	blur_1.0
001789.png	〒	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001790.png	／	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001788.png	《	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001791.png	＂	fullwidth_symbols	UDEVGothic	noise_0.02
001792.png	＂	fullwidth_symbols	UDEVGothic	contrast_1.1
001793.png	＾	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001794.png	：	fullwidth_symbols	UDEVGothic	original
001795.png	：	fullwidth_symbols	UDEVGothic	rotate_2.0
001796.png	＾	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001797.png	＾	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001798.png	《	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001799.png	〒	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001800.png	／	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001801.png	〖	fullwidth_symbols	BIZ-UDGothic	original
001802.png	〖	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001803.png	《	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001804.png	〒	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001805.png	：	fullwidth_symbols	UDEVGothic	blur_1.0
001808.png	〒	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001806.png	／	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001807.png	《	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001809.png	／	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001810.png	－	fullwidth_symbols	BIZ-UDMincho	original
001812.png	「	fullwidth_symbols	HiraginoKakuGothic W3	original
001813.png	」	fullwidth_symbols	HiraginoMincho ProN	original
001811.png	：	fullwidth_symbols	UDEVGothic	noise_0.02
001815.png	－	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001814.png	「	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001816.png	：	fullwidth_symbols	UDEVGothic	contrast_1.1
001817.png	」	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001818.png	〈	fullwidth_symbols	UDEVGothic	original
001819.png	〈	fullwidth_symbols	UDEVGothic	rotate_2.0
001820.png	〖	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001821.png	〖	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001822.png	「	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001823.png	」	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001825.png	－	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001824.png	〖	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001826.png	〈	fullwidth_symbols	UDEVGothic	blur_1.0
001827.png	。	fullwidth_symbols	BIZ-UDGothic	original
001828.png	「	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001829.png	」	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001830.png	－	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001831.png	。	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001832.png	「	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001833.png	」	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001834.png	－	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001835.png	〈	fullwidth_symbols	UDEVGothic	noise_0.02
001836.png	〔	fullwidth_symbols	HiraginoKakuGothic W3	original
001837.png	〈	fullwidth_symbols	UDEVGothic	contrast_1.1
001838.png	『	fullwidth_symbols	HiraginoMincho ProN	original
001839.png	‡	fullwidth_symbols	BIZ-UDMincho	original
001840.png	『	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001842.png	〔	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001841.png	‡	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001843.png	【	fullwidth_symbols	UDEVGothic	original
001844.png	【	fullwidth_symbols	UDEVGothic	rotate_2.0
001845.png	。	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001846.png	『	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001847.png	‡	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001848.png	〔	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001849.png	【	fullwidth_symbols	UDEVGothic	blur_1.0
001850.png	。	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001852.png	『	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001851.png	‡	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001854.png	。	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001853.png	〔	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001856.png	『	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001855.png	【	fullwidth_symbols	UDEVGothic	noise_0.02
001857.png	‡	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001858.png	〔	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001859.png	【	fullwidth_symbols	UDEVGothic	contrast_1.1
001860.png	｀	fullwidth_symbols	BIZ-UDGothic	original
001862.png	‥	fullwidth_symbols	BIZ-UDMincho	original
001861.png	』	fullwidth_symbols	HiraginoMincho ProN	original
001863.png	！	fullwidth_symbols	HiraginoKakuGothic W3	original
001864.png	｀	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001865.png	〒	fullwidth_symbols	UDEVGothic	original
001866.png	！	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001867.png	〒	fullwidth_symbols	UDEVGothic	rotate_2.0
001869.png	‥	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001868.png	』	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001870.png	｀	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001871.png	〒	fullwidth_symbols	UDEVGothic	blur_1.0
001872.png	！	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001873.png	｀	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001874.png	‥	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001875.png	』	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001877.png	｀	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001876.png	〒	fullwidth_symbols	UDEVGothic	noise_0.02
001878.png	〒	fullwidth_symbols	UDEVGothic	contrast_1.1
001879.png	！	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001883.png	‥	fullwidth_symbols	UDEVGothic	original
001882.png	／	fullwidth_symbols	BIZ-UDGothic	original
001881.png	』	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001884.png	！	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001880.png	‥	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001885.png	』	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001887.png	‥	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001888.png	‥	fullwidth_symbols	UDEVGothic	rotate_2.0
001886.png	／	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001889.png	．	fullwidth_symbols	HiraginoKakuGothic W3	original
001890.png	【	fullwidth_symbols	HiraginoMincho ProN	original
001891.png	§	fullwidth_symbols	BIZ-UDMincho	original
001893.png	．	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001892.png	§	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001894.png	【	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001895.png	‥	fullwidth_symbols	UDEVGothic	blur_1.0
001896.png	／	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001897.png	§	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001898.png	‥	fullwidth_symbols	UDEVGothic	noise_0.02
001899.png	／	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001900.png	【	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001901.png	‥	fullwidth_symbols	UDEVGothic	contrast_1.1
001903.png	．	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001902.png	／	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001905.png	※	fullwidth_symbols	UDEVGothic	original
001904.png	§	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001906.png	〗	fullwidth_symbols	BIZ-UDGothic	original
001909.png	※	fullwidth_symbols	UDEVGothic	rotate_2.0
001908.png	§	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001907.png	【	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001910.png	．	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001912.png	．	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001911.png	【	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001913.png	〗	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001914.png	※	fullwidth_symbols	BIZ-UDMincho	original
001915.png	〕	fullwidth_symbols	HiraginoKakuGothic W3	original
001916.png	．	fullwidth_symbols	HiraginoMincho ProN	original
001917.png	※	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001918.png	．	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001919.png	〕	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001920.png	※	fullwidth_symbols	UDEVGothic	blur_1.0
001921.png	〗	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001922.png	※	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001923.png	※	fullwidth_symbols	UDEVGothic	noise_0.02
001924.png	〕	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001926.png	※	fullwidth_symbols	UDEVGothic	contrast_1.1
001925.png	〗	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001927.png	．	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001928.png	〗	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001930.png	＇	fullwidth_symbols	UDEVGothic	original
001929.png	※	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001931.png	〕	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001933.png	＇	fullwidth_symbols	UDEVGothic	rotate_2.0
001935.png	｜	fullwidth_symbols	BIZ-UDGothic	original
001932.png	※	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001934.png	．	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001936.png	〕	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001938.png	．	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001937.png	｜	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001939.png	¶	fullwidth_symbols	BIZ-UDMincho	original
001940.png	／	fullwidth_symbols	HiraginoKakuGothic W3	original
001942.png	…	fullwidth_symbols	HiraginoMincho ProN	original
001941.png	¶	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001943.png	…	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001944.png	／	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001945.png	＇	fullwidth_symbols	UDEVGothic	blur_1.0
001946.png	｜	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001947.png	＇	fullwidth_symbols	UDEVGothic	noise_0.02
001948.png	＇	fullwidth_symbols	UDEVGothic	contrast_1.1
001950.png	〜	fullwidth_symbols	UDEVGothic	original
001949.png	¶	fullwidth_symbols	BIZ-UDMincho	blur_1.0
001952.png	…	fullwidth_symbols	HiraginoMincho ProN	blur_1.0
001951.png	｜	fullwidth_symbols	BIZ-UDGothic	noise_0.02
001953.png	〜	fullwidth_symbols	UDEVGothic	rotate_2.0
001954.png	／	fullwidth_symbols	HiraginoKakuGothic W3	blur_1.0
001955.png	｜	fullwidth_symbols	BIZ-UDGothic	contrast_1.1
001956.png	¶	fullwidth_symbols	BIZ-UDMincho	noise_0.02
001958.png	「	fullwidth_symbols	BIZ-UDGothic	original
001957.png	…	fullwidth_symbols	HiraginoMincho ProN	noise_0.02
001959.png	¶	fullwidth_symbols	BIZ-UDMincho	contrast_1.1
001961.png	…	fullwidth_symbols	HiraginoMincho ProN	contrast_1.1
001962.png	「	fullwidth_symbols	BIZ-UDGothic	rotate_2.0
001960.png	／	fullwidth_symbols	HiraginoKakuGothic W3	noise_0.02
001963.png	／	fullwidth_symbols	HiraginoKakuGothic W3	contrast_1.1
001964.png	♪	fullwidth_symbols	BIZ-UDMincho	original
001965.png	；	fullwidth_symbols	HiraginoMincho ProN	original
001968.png	」	fullwidth_symbols	HiraginoKakuGothic W3	original
001966.png	；	fullwidth_symbols	HiraginoMincho ProN	rotate_2.0
001967.png	♪	fullwidth_symbols	BIZ-UDMincho	rotate_2.0
001969.png	」	fullwidth_symbols	HiraginoKakuGothic W3	rotate_2.0
001970.png	〜	fullwidth_symbols	UDEVGothic	blur_1.0
001972.png	「	fullwidth_symbols	BIZ-UDGothic	blur_1.0
001971.png	〜	fullwidth_symbols	UDEVGothic	noise_0.02
001973.png	〜	fullwidth_symbols	UDEVGothic	contrast_1.1
